SYMBOL,SERIES,DATE,PREV. CLOSE,OPEN,HIGH,LOW,LTP,CLOSE,VWAP,VOLUME,VALUE,NO. OF TRADES,DELIVERABLE QTY,DELIVERABLE %
TCS,EQ,2015-10-06,2711.65,2725.0,2726.0,2684.0,2686.2,2700.0,2704.9,1989795,5382189365.2,96553,1635016.0,82.17
TCS,EQ,2015-10-07,2700.0,2693.95,2717.0,2646.95,2655.0,2653.95,2677.99,1032765,2765730773.4,102318,683381.0,66.17
TCS,EQ,2015-10-08,2653.95,2670.0,2678.35,2620.0,2631.9,2633.8,2642.62,1178775,3115049441.3,102041,865714.0,73.44
TCS,EQ,2015-10-09,2633.8,2650.5,2650.6,2608.0,2630.0,2629.65,2628.83,1124862,2957073345.25,68120,837088.0,74.42
TCS,EQ,2015-10-12,2629.65,2655.0,2660.35,2587.0,2597.7,2592.6,2612.17,1227956,3207625454.35,84883,675044.0,54.97
TCS,EQ,2015-10-13,2592.6,2602.8,2612.0,2567.6,2586.85,2598.55,2589.61,3089856,8001535877.6,129714,1303446.0,42.18
TCS,EQ,2015-10-14,2598.55,2548.0,2548.0,2480.0,2480.9,2483.7,2502.59,4168564,10432220480.3,175646,2297432.0,55.11
TCS,EQ,2015-10-15,2483.7,2490.0,2503.5,2465.0,2468.8,2467.75,2478.15,1607855,3984511866.85,107563,1101822.0,68.53
TCS,EQ,2015-10-16,2467.75,2480.9,2492.0,2470.0,2472.0,2473.75,2477.86,1166914,2891451710.1,68190,791055.0,67.79
TCS,EQ,2015-10-19,2473.75,2490.0,2494.95,2455.85,2493.95,2488.75,2473.9,1565321,3872449831.1,55224,1047364.0,66.91
TCS,EQ,2015-10-20,2488.75,2496.25,2530.0,2495.6,2523.2,2526.75,2520.95,1347542,3397089855.45,60572,942992.0,69.98
TCS,EQ,2015-10-21,2526.75,2535.0,2542.0,2522.25,2526.0,2530.0,2532.48,964844,2443449158.55,80004,691629.0,71.68
TCS,EQ,2015-10-23,2530.0,2548.0,2548.0,2527.3,2536.95,2537.15,2534.65,1167699,2959713465.9,39962,862305.0,73.85
TCS,EQ,2015-10-26,2537.15,2549.0,2549.0,2515.1,2540.0,2536.55,2530.16,707315,1789621755.3,58521,469883.0,66.43
TCS,EQ,2015-10-27,2536.55,2530.05,2544.9,2520.35,2528.9,2531.1,2531.42,765210,1937067442.75,47064,541265.0,70.73
TCS,EQ,2015-10-28,2531.1,2510.05,2533.55,2510.05,2528.0,2529.1,2524.11,627671,1584311787.8,43535,444506.0,70.82
TCS,EQ,2015-10-29,2529.1,2533.55,2535.4,2490.05,2496.0,2495.35,2500.06,1565158,3912986455.6,61541,1065888.0,68.1
TCS,EQ,2015-10-30,2495.35,2500.0,2511.9,2485.0,2500.0,2495.2,2495.93,758348,1892786967.45,41071,519557.0,68.51
TCS,EQ,2015-11-02,2495.2,2500.0,2522.8,2487.55,2518.0,2517.35,2507.96,659647,1654368762.9,48056,480522.0,72.85
TCS,EQ,2015-11-03,2517.35,2528.0,2547.8,2518.5,2538.85,2543.45,2536.88,682453,1731302984.55,39895,502388.0,73.62
TCS,EQ,2015-11-04,2543.45,2545.0,2547.2,2520.0,2526.75,2533.8,2532.27,495717,1255289591.1,41282,284406.0,57.37
TCS,EQ,2015-11-05,2533.8,2530.8,2534.95,2480.0,2485.0,2482.65,2496.94,798049,1992676741.45,38722,556372.0,69.72
TCS,EQ,2015-11-06,2482.65,2492.0,2518.25,2483.45,2505.2,2505.75,2507.54,454012,1138452606.05,26028,298424.0,65.73
TCS,EQ,2015-11-09,2505.75,2495.0,2502.75,2468.6,2474.0,2471.35,2477.88,1010778,2504589508.5,42927,819330.0,81.06
TCS,EQ,2015-11-10,2471.35,2472.95,2477.0,2450.0,2455.0,2458.15,2463.3,680960,1677407795.95,53282,479205.0,70.37
TCS,EQ,2015-11-11,2458.15,2475.0,2475.0,2450.0,2472.0,2468.8,2467.45,67582,166754977.55,5197,34003.0,50.31
TCS,EQ,2015-11-13,2468.8,2438.05,2438.05,2386.55,2396.0,2397.4,2405.31,1371616,3299155303.45,77174,958618.0,69.89
TCS,EQ,2015-11-16,2397.4,2390.0,2390.0,2356.0,2376.0,2374.6,2371.62,1021764,2423237597.1,67518,701532.0,68.66
TCS,EQ,2015-11-17,2374.6,2380.5,2398.45,2375.0,2390.0,2390.55,2385.85,992514,2367989027.85,58593,755518.0,76.12
TCS,EQ,2015-11-18,2390.55,2388.9,2388.9,2346.0,2349.65,2351.45,2358.29,760176,1792717016.0,43678,506662.0,66.65
TCS,EQ,2015-11-19,2351.45,2365.35,2381.6,2352.0,2367.0,2362.55,2366.14,933453,2208680749.55,55764,632570.0,67.77
TCS,EQ,2015-11-20,2362.55,2366.5,2423.55,2361.95,2394.5,2398.35,2403.22,1006063,2417790418.4,60130,575994.0,57.25
TCS,EQ,2015-11-23,2398.35,2405.3,2413.4,2382.25,2389.3,2391.05,2397.62,544041,1304405391.85,42359,351815.0,64.67
TCS,EQ,2015-11-24,2391.05,2380.05,2392.45,2365.5,2366.0,2367.95,2378.62,499320,1187694596.1,35776,342427.0,68.58
TCS,EQ,2015-11-26,2367.95,2377.9,2382.4,2337.85,2346.0,2345.55,2355.52,1457646,3433508896.1,77452,969589.0,66.52
TCS,EQ,2015-11-27,2345.55,2348.0,2359.45,2332.5,2354.95,2353.35,2348.7,868603,2040086163.75,62719,518858.0,59.73
TCS,EQ,2015-11-30,2353.35,2365.0,2391.25,2350.15,2373.55,2364.7,2365.21,2050024,4848744782.2,85439,1102521.0,53.78
TCS,EQ,2015-12-01,2364.7,2362.9,2378.05,2357.05,2359.75,2361.9,2363.85,860997,2035267110.0,51511,672976.0,78.16
TCS,EQ,2015-12-02,2361.9,2378.0,2378.1,2346.5,2367.0,2365.2,2362.86,820148,1937896039.75,38694,580713.0,70.81
TCS,EQ,2015-12-03,2365.2,2360.0,2373.0,2347.0,2350.0,2350.75,2356.59,1141679,2690467598.75,41715,765969.0,67.09
TCS,EQ,2015-12-04,2350.75,2340.0,2347.3,2321.1,2330.0,2328.4,2330.08,623046,1451747348.45,32999,426970.0,68.53
TCS,EQ,2015-12-07,2328.4,2332.2,2343.9,2315.25,2321.0,2319.8,2322.27,691302,1605390412.1,52150,487587.0,70.53
TCS,EQ,2015-12-08,2319.8,2319.4,2349.0,2317.3,2326.25,2329.0,2332.95,569982,1329739195.55,47957,336913.0,59.11
TCS,EQ,2015-12-09,2329.0,2337.9,2372.8,2320.0,2370.0,2367.65,2361.23,2641403,6236953830.25,59592,1365071.0,51.68
TCS,EQ,2015-12-10,2367.65,2369.0,2391.2,2352.0,2380.95,2384.55,2374.82,861994,2047084266.5,52429,556996.0,64.62
TCS,EQ,2015-12-11,2384.55,2383.0,2391.95,2363.25,2383.15,2386.0,2384.13,826189,1969745818.2,53651,598804.0,72.48
TCS,EQ,2015-12-14,2386.0,2335.2,2387.0,2330.6,2375.0,2378.45,2364.84,1359266,3214443353.75,58637,758806.0,55.82
TCS,EQ,2015-12-15,2378.45,2378.45,2385.0,2363.05,2379.5,2375.85,2375.03,567934,1348859151.3,52585,421587.0,74.23
TCS,EQ,2015-12-16,2375.85,2384.0,2414.5,2384.0,2407.5,2408.4,2402.07,717967,1724609355.8,48074,494205.0,68.83
TCS,EQ,2015-12-17,2408.4,2415.0,2445.0,2393.35,2434.1,2439.75,2418.57,809422,1957647078.25,46818,569320.0,70.34
TCS,EQ,2015-12-18,2439.75,2420.0,2434.2,2400.65,2409.8,2416.8,2416.02,1512485,3654197886.25,47644,1052042.0,69.56
TCS,EQ,2015-12-21,2416.8,2419.95,2450.0,2406.85,2443.0,2446.4,2428.4,805052,1954988970.35,41004,425890.0,52.9
TCS,EQ,2015-12-22,2446.4,2440.0,2440.0,2400.0,2407.0,2405.05,2413.33,780429,1883430362.6,30995,476137.0,61.01
TCS,EQ,2015-12-23,2405.05,2415.0,2435.0,2410.55,2418.8,2425.8,2425.06,424917,1030449350.6,31057,253475.0,59.65
TCS,EQ,2015-12-24,2425.8,2421.0,2438.2,2404.0,2435.0,2434.25,2424.03,421580,1021924014.25,21932,188670.0,44.75
TCS,EQ,2015-12-28,2434.25,2428.0,2466.4,2420.2,2456.95,2462.7,2455.0,1852099,4546895664.0,43390,1060100.0,57.24
TCS,EQ,2015-12-29,2462.7,2458.35,2465.3,2445.75,2449.35,2455.8,2452.26,854262,2094875086.5,26975,433986.0,50.8
TCS,EQ,2015-12-30,2455.8,2453.05,2459.0,2412.3,2421.7,2418.3,2442.06,802881,1960681996.9,49464,632180.0,78.74
TCS,EQ,2015-12-31,2418.3,2415.75,2448.5,2407.5,2430.0,2436.85,2428.9,620159,1506302587.2,42600,400391.0,64.56
TCS,EQ,2016-01-01,2436.85,2439.0,2439.0,2412.25,2414.1,2416.4,2423.73,356131,863164899.2,15545,246115.0,69.11
TCS,EQ,2016-01-04,2416.4,2410.15,2414.0,2366.05,2373.0,2369.6,2381.76,935092,2227161314.65,72341,615009.0,65.77
TCS,EQ,2016-01-05,2369.6,2385.0,2386.6,2341.0,2349.85,2348.95,2353.54,1339010,3151408770.3,97799,1037513.0,77.48
TCS,EQ,2016-01-06,2348.95,2350.2,2386.15,2350.2,2382.0,2381.6,2374.18,1326614,3149626909.4,43208,852411.0,64.25
TCS,EQ,2016-01-07,2381.6,2370.0,2382.9,2360.0,2379.0,2371.25,2367.71,1599790,3787836766.95,29836,877850.0,54.87
TCS,EQ,2016-01-08,2371.25,2385.0,2407.35,2372.5,2400.8,2397.6,2396.08,953772,2285313566.6,29435,596208.0,62.51
TCS,EQ,2016-01-11,2397.6,2382.5,2384.0,2348.85,2362.8,2362.35,2361.63,1465114,3460058884.1,52084,927856.0,63.33
TCS,EQ,2016-01-12,2362.35,2362.7,2365.0,2301.6,2317.0,2327.05,2325.68,1741297,4049698909.45,78442,1022719.0,58.73
TCS,EQ,2016-01-13,2327.05,2317.0,2327.0,2255.1,2280.0,2279.2,2283.97,2373046,5419974451.55,110813,1008246.0,42.49
TCS,EQ,2016-01-14,2279.2,2273.0,2298.9,2250.0,2280.05,2278.8,2280.21,1371026,3126231079.5,68867,841660.0,61.39
TCS,EQ,2016-01-15,2278.8,2288.85,2291.7,2255.0,2265.25,2261.1,2267.74,1634704,3707078050.3,59507,1305490.0,79.86
TCS,EQ,2016-01-18,2261.1,2262.0,2291.9,2260.0,2280.0,2277.65,2281.48,1106961,2525514822.0,36247,824382.0,74.47
TCS,EQ,2016-01-19,2277.65,2277.0,2300.0,2268.3,2288.0,2279.3,2277.26,483955,1102090046.45,37877,314006.0,64.88
TCS,EQ,2016-01-20,2279.3,2273.8,2285.0,2243.0,2280.0,2280.1,2268.32,807977,1832751651.5,47824,573668.0,71.0
TCS,EQ,2016-01-21,2280.1,2285.0,2289.9,2245.75,2258.0,2254.5,2258.77,1337768,3021715595.6,48506,988982.0,73.93
TCS,EQ,2016-01-22,2254.5,2273.0,2302.05,2260.0,2290.0,2295.75,2290.27,671589,1538122117.0,65671,490657.0,73.06
TCS,EQ,2016-01-25,2295.75,2301.9,2339.0,2291.5,2301.7,2304.65,2317.64,698780,1619518169.25,63300,479449.0,68.61
TCS,EQ,2016-01-27,2304.65,2302.0,2329.95,2281.9,2317.0,2319.75,2316.74,813493,1884648891.5,37894,583494.0,71.73
TCS,EQ,2016-01-28,2319.75,2315.5,2348.9,2308.05,2345.0,2331.2,2334.21,1553330,3625794748.85,52219,1005471.0,64.73
TCS,EQ,2016-01-29,2331.2,2358.7,2400.0,2335.05,2386.1,2391.3,2372.42,1117872,2652057899.65,51641,842301.0,75.35
TCS,EQ,2016-02-01,2391.3,2391.1,2412.95,2359.0,2395.35,2402.7,2402.94,747637,1796523763.2,65836,542493.0,72.56
TCS,EQ,2016-02-02,2402.7,2409.0,2433.0,2379.7,2382.0,2398.1,2415.55,737794,1782175428.5,50764,460781.0,62.45
TCS,EQ,2016-02-03,2398.1,2387.5,2429.9,2360.3,2424.8,2416.3,2402.39,654346,1571995829.55,35587,443404.0,67.76
TCS,EQ,2016-02-04,2416.3,2421.9,2440.0,2402.0,2423.0,2420.05,2419.99,625023,1512552462.75,42532,370318.0,59.25
TCS,EQ,2016-02-05,2420.05,2408.1,2439.95,2408.1,2424.0,2421.95,2425.99,701498,1701826384.1,80411,454027.0,64.72
TCS,EQ,2016-02-08,2421.95,2400.0,2412.05,2347.0,2354.3,2362.95,2385.01,531829,1268416646.8,29355,333965.0,62.8
TCS,EQ,2016-02-09,2362.95,2333.6,2333.6,2255.6,2280.7,2281.4,2276.64,1244805,2833977865.55,74469,719530.0,57.8
TCS,EQ,2016-02-10,2281.4,2275.0,2289.9,2258.1,2283.0,2268.8,2271.48,945366,2147378289.9,65549,604389.0,63.93
TCS,EQ,2016-02-11,2268.8,2280.0,2289.0,2171.65,2179.35,2197.95,2231.27,981204,2189332214.9,73416,582430.0,59.36
TCS,EQ,2016-02-12,2197.95,2200.0,2243.4,2164.0,2226.3,2226.6,2214.47,1086284,2405540712.65,85740,632825.0,58.26
TCS,EQ,2016-02-15,2226.6,2250.0,2306.85,2240.0,2262.0,2269.15,2278.07,1239856,2824480330.05,62877,886727.0,71.52
TCS,EQ,2016-02-16,2269.15,2266.0,2282.0,2243.0,2262.5,2265.55,2260.28,794351,1795456148.95,40886,499672.0,62.9
TCS,EQ,2016-02-17,2265.55,2265.0,2279.65,2246.4,2279.65,2275.55,2265.3,792589,1795454857.9,36080,567844.0,71.64
TCS,EQ,2016-02-18,2275.55,2285.0,2319.75,2278.0,2312.1,2315.85,2301.08,764570,1759338646.95,31762,569449.0,74.48
TCS,EQ,2016-02-19,2315.85,2307.35,2327.0,2305.45,2314.9,2319.65,2317.45,439506,1018533549.05,60217,303871.0,69.14
TCS,EQ,2016-02-22,2319.65,2320.25,2343.0,2305.0,2325.0,2315.9,2330.06,662442,1543532713.85,49580,413311.0,62.39
TCS,EQ,2016-02-23,2315.9,2310.25,2319.9,2256.75,2258.1,2264.0,2277.26,653426,1488024069.4,42218,445387.0,68.16
TCS,EQ,2016-02-24,2264.0,2262.45,2262.45,2201.2,2216.0,2210.95,2230.36,829664,1850451615.05,38290,574352.0,69.23
TCS,EQ,2016-02-25,2210.95,2219.8,2228.0,2185.65,2224.2,2212.85,2204.85,915278,2018048988.1,45678,673667.0,73.6
TCS,EQ,2016-02-26,2212.85,2229.7,2256.9,2199.6,2219.9,2210.5,2218.03,768768,1705153693.5,37353,521706.0,67.86
TCS,EQ,2016-02-29,2210.5,2237.0,2237.0,2115.0,2172.0,2176.8,2184.95,1095859,2394398681.65,47672,679639.0,62.02
TCS,EQ,2016-03-01,2176.8,2193.0,2285.1,2162.0,2281.0,2276.65,2257.79,999880,2257516902.5,50318,643213.0,64.33
TCS,EQ,2016-03-02,2276.65,2305.0,2330.0,2256.25,2320.1,2318.85,2288.84,763743,1748081932.1,42118,438079.0,57.36
TCS,EQ,2016-03-03,2318.85,2336.0,2391.0,2301.0,2369.4,2373.15,2356.33,1324142,3120109870.55,61441,797518.0,60.23
TCS,EQ,2016-03-04,2373.15,2380.0,2380.0,2349.55,2369.85,2357.55,2362.52,756483,1787209075.4,32716,419647.0,55.47
TCS,EQ,2016-03-08,2357.55,2342.1,2367.0,2304.2,2351.0,2354.3,2342.85,634076,1485546744.9,33078,350804.0,55.33
TCS,EQ,2016-03-09,2354.3,2341.0,2369.4,2295.15,2360.0,2357.25,2326.68,1008892,2347365913.2,45459,607451.0,60.21
TCS,EQ,2016-03-10,2357.25,2356.05,2359.85,2314.95,2347.0,2348.3,2329.26,830833,1935228919.75,47391,514311.0,61.9
TCS,EQ,2016-03-11,2348.3,2340.0,2390.85,2335.0,2360.0,2365.25,2369.33,765264,1813160612.1,60976,381295.0,49.83
TCS,EQ,2016-03-14,2365.25,2362.0,2398.0,2340.0,2346.1,2355.0,2361.38,818371,1932483561.6,50401,532800.0,65.1
TCS,EQ,2016-03-15,2355.0,2349.05,2363.5,2320.1,2330.25,2329.9,2333.27,811678,1893864662.9,34040,519577.0,64.01
TCS,EQ,2016-03-16,2329.9,2315.0,2332.0,2306.9,2323.55,2327.05,2320.16,959123,2225314511.3,47662,648450.0,67.61
TCS,EQ,2016-03-17,2327.05,2334.0,2361.8,2332.0,2349.0,2352.05,2347.85,1110544,2607391322.65,51558,820690.0,73.9
TCS,EQ,2016-03-18,2352.05,2360.0,2430.0,2360.0,2421.4,2425.85,2408.6,1602035,3858668680.5,102942,1152246.0,71.92
TCS,EQ,2016-03-21,2425.85,2426.0,2454.95,2420.0,2449.05,2446.25,2434.69,1168491,2844918942.2,68915,855867.0,73.25
TCS,EQ,2016-03-22,2446.25,2442.0,2485.0,2436.5,2470.65,2473.1,2456.21,975992,2397240026.25,63517,541794.0,55.51
TCS,EQ,2016-03-23,2473.1,2487.9,2487.9,2457.3,2479.6,2473.8,2473.02,1139217,2817311940.5,55908,698388.0,61.3
TCS,EQ,2016-03-28,2473.8,2491.0,2517.15,2461.55,2476.0,2473.4,2478.01,1660441,4114582547.1,82490,1133446.0,68.26
TCS,EQ,2016-03-29,2473.4,2478.0,2486.95,2455.0,2462.4,2469.4,2472.49,919398,2273205293.65,32196,650064.0,70.71
TCS,EQ,2016-03-30,2469.4,2470.9,2505.0,2460.0,2490.0,2489.5,2490.18,1068252,2660138879.55,66443,840002.0,78.63
TCS,EQ,2016-03-31,2489.5,2478.3,2550.0,2472.15,2530.0,2520.3,2510.45,2181982,5477752815.8,76600,1371053.0,62.84
TCS,EQ,2016-04-01,2520.3,2505.0,2520.85,2434.1,2458.0,2453.9,2467.96,1520700,3753029123.65,86567,990990.0,65.17
TCS,EQ,2016-04-04,2453.9,2456.0,2488.0,2447.0,2476.4,2471.25,2462.56,876176,2157634013.4,56839,541245.0,61.77
TCS,EQ,2016-04-05,2471.25,2470.8,2484.9,2442.05,2460.0,2462.75,2459.72,745897,1834699992.8,39144,438819.0,58.83
TCS,EQ,2016-04-06,2462.75,2470.0,2489.0,2459.35,2481.0,2481.9,2477.67,881575,2184255309.75,48213,578096.0,65.58
TCS,EQ,2016-04-07,2481.9,2480.0,2484.7,2457.0,2466.25,2470.8,2470.69,1195471,2953639685.55,50556,893942.0,74.78
TCS,EQ,2016-04-08,2470.8,2466.0,2473.7,2427.0,2432.0,2432.05,2438.52,699750,1706355354.15,51781,462455.0,66.09
TCS,EQ,2016-04-11,2432.05,2433.0,2517.0,2413.0,2506.05,2506.65,2456.71,1200324,2948846493.4,56962,804709.0,67.04
TCS,EQ,2016-04-12,2506.65,2498.0,2525.0,2488.1,2520.05,2518.15,2502.73,651814,1631314698.85,41843,379191.0,58.17
TCS,EQ,2016-04-13,2518.15,2530.0,2545.0,2512.5,2528.0,2526.2,2524.85,800734,2021736752.75,51204,497799.0,62.17
TCS,EQ,2016-04-18,2526.2,2453.0,2553.5,2440.0,2522.4,2519.75,2495.75,3560752,8886759956.75,185897,1683724.0,47.29
TCS,EQ,2016-04-20,2519.75,2534.9,2534.9,2440.0,2453.0,2450.35,2472.11,3202512,7916958058.35,118381,1605452.0,50.13
TCS,EQ,2016-04-21,2450.35,2451.0,2467.4,2412.2,2418.2,2424.4,2440.23,1262862,3081673106.25,64118,668774.0,52.96
TCS,EQ,2016-04-22,2424.4,2419.0,2435.4,2404.2,2423.4,2417.05,2420.24,982063,2376831048.35,54414,558188.0,56.84
TCS,EQ,2016-04-25,2417.05,2402.3,2457.05,2402.3,2453.0,2451.25,2441.63,1133827,2768388615.85,56820,760631.0,67.09
TCS,EQ,2016-04-26,2451.25,2449.0,2493.5,2442.0,2488.0,2489.8,2473.61,1277184,3159254631.3,76806,850243.0,66.57
TCS,EQ,2016-04-27,2489.8,2480.0,2514.6,2475.9,2511.5,2511.1,2502.32,924335,2312980759.75,58165,644463.0,69.72
TCS,EQ,2016-04-28,2511.1,2501.3,2540.0,2498.1,2527.0,2527.75,2526.07,2496372,6306021297.4,93432,1837651.0,73.61
TCS,EQ,2016-04-29,2527.75,2517.0,2542.0,2510.0,2540.1,2535.5,2529.22,1186089,2999874438.9,78355,815255.0,68.73
TCS,EQ,2016-05-02,2535.5,2529.0,2530.0,2500.0,2525.1,2526.7,2516.27,558346,1404946984.4,33410,336693.0,60.3
TCS,EQ,2016-05-03,2526.7,2525.0,2530.0,2472.0,2473.9,2478.1,2496.18,1076559,2687283771.8,46517,674261.0,62.63
TCS,EQ,2016-05-04,2478.1,2473.9,2494.05,2457.0,2478.0,2478.0,2472.4,682446,1687276873.0,32957,434174.0,63.62
TCS,EQ,2016-05-05,2478.0,2478.0,2489.95,2463.55,2469.3,2470.3,2472.47,623283,1541048678.15,34994,393436.0,63.12
TCS,EQ,2016-05-06,2470.3,2465.0,2484.3,2431.0,2479.0,2473.4,2456.6,442799,1087778645.55,29141,247145.0,55.81
TCS,EQ,2016-05-09,2473.4,2473.4,2518.0,2456.4,2514.6,2512.55,2499.22,910638,2275885334.45,50476,553930.0,60.83
TCS,EQ,2016-05-10,2512.55,2515.0,2533.95,2496.0,2522.9,2522.9,2515.63,579267,1457224317.35,47846,296598.0,51.2
TCS,EQ,2016-05-11,2522.9,2500.0,2525.6,2490.0,2524.8,2518.3,2514.08,799358,2009648151.9,37888,504838.0,63.16
TCS,EQ,2016-05-12,2518.3,2520.55,2569.9,2520.55,2566.0,2566.2,2554.51,756541,1932590566.45,52202,437035.0,57.77
TCS,EQ,2016-05-13,2566.2,2565.0,2566.0,2510.15,2525.0,2523.4,2530.28,810865,2051718778.45,36862,485088.0,59.82
TCS,EQ,2016-05-16,2523.4,2538.0,2564.8,2522.5,2552.75,2551.15,2543.39,555763,1413523384.3,38211,306818.0,55.21
TCS,EQ,2016-05-17,2551.15,2564.2,2591.25,2552.0,2570.0,2570.2,2572.85,878349,2259857856.8,75704,604405.0,68.81
TCS,EQ,2016-05-18,2570.2,2565.85,2565.85,2526.05,2553.0,2551.1,2543.29,750370,1908411835.35,48191,447136.0,59.59
TCS,EQ,2016-05-19,2551.1,2555.0,2560.0,2526.1,2555.0,2556.95,2548.52,519396,1323692275.05,38811,317123.0,61.06
TCS,EQ,2016-05-20,2556.95,2542.3,2565.8,2522.8,2529.9,2529.3,2542.91,615459,1565057535.9,43356,393072.0,63.87
TCS,EQ,2016-05-23,2529.3,2544.0,2545.9,2480.2,2483.0,2491.45,2510.13,766508,1924036943.55,27319,539677.0,70.41
TCS,EQ,2016-05-24,2491.45,2484.0,2488.25,2459.6,2468.6,2467.7,2467.63,669579,1652275660.35,30007,520162.0,77.68
TCS,EQ,2016-05-25,2467.7,2481.0,2532.95,2481.0,2520.95,2526.45,2514.12,774339,1946783700.2,26986,603628.0,77.95
TCS,EQ,2016-05-26,2526.45,2530.0,2564.9,2505.1,2560.0,2548.7,2537.2,971624,2465202922.3,59703,696644.0,71.7
TCS,EQ,2016-05-27,2548.7,2553.15,2579.85,2550.6,2577.0,2572.65,2566.93,552338,1417814940.4,44676,282889.0,51.22
TCS,EQ,2016-05-30,2572.65,2583.0,2641.95,2582.0,2636.05,2636.4,2617.5,674732,1766111536.45,46344,371709.0,55.09
TCS,EQ,2016-05-31,2636.4,2640.0,2647.0,2562.0,2567.5,2569.4,2581.37,1861304,4804709389.7,84299,1333274.0,71.63
TCS,EQ,2016-06-01,2569.4,2571.2,2645.0,2571.0,2633.9,2633.55,2625.05,955971,2509470849.2,67647,573454.0,59.99
TCS,EQ,2016-06-02,2633.55,2600.0,2654.3,2600.0,2654.0,2650.15,2635.94,704378,1856699431.4,57624,408196.0,57.95
TCS,EQ,2016-06-03,2650.15,2651.4,2658.0,2620.5,2628.0,2629.55,2631.87,777461,2046178881.75,59436,555925.0,71.51
TCS,EQ,2016-06-06,2629.55,2620.5,2639.0,2603.2,2610.0,2612.5,2618.59,661013,1730919629.55,35241,416399.0,62.99
TCS,EQ,2016-06-07,2612.5,2614.0,2639.0,2613.0,2631.6,2631.15,2628.62,601097,1580055394.9,43777,400449.0,66.62
TCS,EQ,2016-06-08,2631.15,2617.25,2628.55,2605.5,2615.0,2613.1,2615.77,469133,1227142241.65,26407,310877.0,66.27
TCS,EQ,2016-06-09,2613.1,2622.4,2622.4,2555.2,2581.9,2577.25,2581.13,781069,2016042632.05,51060,485172.0,62.12
TCS,EQ,2016-06-10,2577.25,2566.0,2603.25,2553.2,2554.0,2555.75,2571.67,698416,1796098182.05,46466,419054.0,60.0
TCS,EQ,2016-06-13,2555.75,2540.0,2553.35,2518.0,2545.25,2547.0,2538.25,514989,1307170875.45,32894,290396.0,56.39
TCS,EQ,2016-06-14,2547.0,2558.95,2558.95,2518.25,2540.0,2534.85,2531.47,488785,1237344284.0,55026,308524.0,63.12
TCS,EQ,2016-06-15,2534.85,2530.0,2564.9,2522.0,2558.5,2556.85,2540.82,635422,1614492174.2,52990,434986.0,68.46
TCS,EQ,2016-06-16,2556.85,2545.55,2564.7,2516.45,2557.0,2558.3,2539.78,572535,1454113954.05,59808,354886.0,61.99
TCS,EQ,2016-06-17,2558.3,2559.0,2610.0,2559.0,2600.0,2602.6,2590.05,939494,2433336684.35,46942,678061.0,72.17
TCS,EQ,2016-06-20,2602.6,2602.6,2668.0,2591.8,2657.0,2659.3,2647.08,936419,2478779488.85,50886,622902.0,66.52
TCS,EQ,2016-06-21,2659.3,2663.5,2665.0,2641.4,2646.0,2651.2,2650.08,513845,1361728432.6,28193,354624.0,69.01
TCS,EQ,2016-06-22,2651.2,2650.0,2677.7,2631.75,2661.05,2667.65,2660.15,880856,2343205233.4,44125,553164.0,62.8
TCS,EQ,2016-06-23,2667.65,2655.0,2659.5,2625.3,2644.45,2645.35,2642.78,698507,1846002543.75,54736,449412.0,64.34
TCS,EQ,2016-06-24,2645.35,2565.15,2593.2,2514.15,2568.0,2573.95,2559.15,1883293,4819631293.95,62715,1172473.0,62.26
TCS,EQ,2016-06-27,2573.95,2547.0,2547.0,2482.65,2496.7,2495.85,2499.2,2136283,5338993014.8,138232,1462323.0,68.45
TCS,EQ,2016-06-28,2495.85,2495.85,2502.9,2458.4,2464.0,2463.95,2479.12,2249762,5577424971.25,114662,1754654.0,77.99
TCS,EQ,2016-06-29,2463.95,2475.0,2512.5,2465.3,2500.0,2502.9,2489.12,1265632,3150311553.8,64129,904197.0,71.44
TCS,EQ,2016-06-30,2502.9,2522.0,2562.9,2500.35,2548.05,2553.1,2532.82,2560906,6486314138.05,103449,1864313.0,72.8
TCS,EQ,2016-07-01,2553.1,2562.0,2564.6,2494.35,2498.75,2500.85,2526.66,1098648,2775910959.0,55236,662614.0,60.31
TCS,EQ,2016-07-04,2500.85,2516.0,2525.85,2482.0,2485.35,2494.2,2507.92,941742,2361812587.55,50480,520381.0,55.26
TCS,EQ,2016-07-05,2494.2,2494.2,2497.05,2477.15,2480.2,2485.3,2485.94,779874,1938717442.15,41404,504496.0,64.69
TCS,EQ,2016-07-07,2485.3,2487.7,2491.85,2425.0,2428.0,2429.8,2452.12,1658400,4066588669.55,99668,1234800.0,74.46
TCS,EQ,2016-07-08,2429.8,2435.0,2442.05,2403.5,2430.1,2426.6,2425.89,1228178,2979419611.15,68484,747989.0,60.9
TCS,EQ,2016-07-11,2426.6,2430.0,2471.8,2427.0,2469.0,2464.15,2455.17,771816,1894940180.8,55531,431022.0,55.85
TCS,EQ,2016-07-12,2464.15,2471.7,2475.0,2435.85,2463.5,2464.95,2456.78,732768,1800249503.05,45288,410373.0,56.0
TCS,EQ,2016-07-13,2464.95,2478.0,2499.25,2451.25,2485.0,2493.1,2485.6,1051150,2612735736.35,45710,609172.0,57.95
TCS,EQ,2016-07-14,2493.1,2486.0,2529.0,2471.0,2520.0,2521.9,2506.46,1349994,3383702712.4,66642,750255.0,55.57
